userId,song
503,Street Fighting Man
503,Gimme Shelter
504,I Feel So
504,Fuck The Rest
505,Smells Like Teen Spirit
505,Come As You Are
505,Cry Baby
505,Dollhouse
506,Kiss From A Rose
506,Take It Out On Me
506,Lean on Me
507,I Really Love You
507,Go
507,Under Cover of Darkness
507,Empty Nesters
508,Thinking About You
508,I Want It That Way
509,Move
509,Break Free
509,She Looks So Perfect
509,Classic
510,Radioactive
510,Royals
512,Time of Our Lives
512,Shut Up and Dance
512,Worth It
512,Sugar
513,My Kind Of Woman
513,Naive
513,No Buses
513,Of Age
514,Jekyll and Hyde
514,Bad Company
514,Wrong Side Of Heaven
514,What If I Was Nothing
514,Asking Too Much
515,Something In The Way You Move
515,On My Mind
515,Stand By You
515,Be Your Last
515,Celeste
516,Hall of Fame
516,Warriors
516,Roar
516,Pompeii
516,Anna Sun
517,Break Free
517,Nothing Left
518,Send Me On My Way
518,Nobody Love
518,Strings
519,Closing Time
519,My House
519,Hide Away
519,Die Young
519,Cake By The Ocean
520,Last Night Ever
520,When We Were Young
520,Tell Me
522,Flames
522,Harveston Lake
523,Who Are You
523,Issues
524,Take Me Into The Beautiful
524,My Hope Is in You
525,What I Got
525,Sex on Fire
525,Ashes
525,Take It Or Leave It
525,True To Myself
526,Story of My Life
526,As Long As You Love Me
526,Turn Down for What
526,The Beast
527,Little Talks
527,Lost In My Mind
527,Down In The Valley
528,White Smoke
528,Mobius Streak
528,Swim Team
530,Jocelyn Flores
530,No Option
530,White Iverson
531,Sure Be Cool If You Did
531,Do You Remember
531,Small Town Big Time
531,Country On The Radio
532,Heathens
532,Classic
532,Irresistible
532,Immortals
533,All I Want for Christmas Is You
534,Mercy
534,Nigga Who
534,Man Of The Year
535,100 Grandkids
535,Really Got It
535,Trophies
536,Big Rings
537,Gold
537,Running Out
537,Sour Patch Kids
537,This Is What You Came For
538,A1
538,A2
538,A3
538,Golden Arrow
538,Sitra
539,Kilimanjaro
539,Jordan Belfort
539,Vacation
539,Keep Up
540,All I Want for Christmas Is You
540,Sorry
540,Roses
540,Ghost
541,House Of The Rising Sun
541,Runaround Sue
541,All Shook Up
541,La Bamba
542,Pristine
542,Two
542,Open Season
542,The General
544,oui
544,Starboy
544,Party Monster
544,One Dance
545,Wild Thoughts
545,Congratulations
546,Heavy Feet
546,Bonfire
547,Switch Lanes
547,Get Low
547,Liquor
548,Bitches N Marijuana
548,How Many Times
548,I Do It
548,The Hills
548,New Flame
549,Cigarette Daydreams
549,Hold Each Other
549,I Want To Know What Love Is
550,In The End
550,BURN IT DOWN
550,Breaking The Habit
550,Numb
550,Everlong
551,Danger Zone
551,Fortunate Son
552,Blame
552,Feel Again
552,All the Little Lights
552,Roar
553,Treat You Better
553,Mercy
553,Stitches
553,I Know What You Did Last Summer
554,First
554,How Can It Be
554,Trust In You
554,My Revival
554,Loyal
555,1985
555,1234
556,Bad Things
556,Wrap Around
556,Are You Sure Hank Done It This Way
558,Chained To The Rhythm
559,Closer
560,Body Like A Back Road
560,Break Up In A Small Town
560,Take Your Time
561,Brown Eyed Girl
561,Footloose
562,Ghosts On the Boardwalk
562,Ronald Reagan Era
562,HiiiPower
563,Freak On a Leash
563,Bury Myself Alive
563,Enemy
563,Hell
563,Free
564,Cupcake No Fillin
564,Big Tymin
564,CRZY
565,Calabria 2008
565,Shake It Off
565,Jump
565,Started From the Bottom
565,Gotta Have It
566,Buzzin
566,Sativa
566,Unfold
567,Controlla
567,Furthest Thing
567,One Dance
567,With You
568,Collide
568,Never Say Never
568,Come On Get Higher
568,You Found Me
568,How to Save a Life
569,Kiss Me
569,Someday
569,If It Makes You Happy
569,Closing Time
569,Torn
570,King For A Day
570,The Drug In Me Is You
570,Caraphernelia
570,The Strays
571,XO TOUR Llif3
571,Moves
571,Sacrifices
572,Butterfly Effect
572,Fight Night
572,MotorSport
572,Rap Saved Me
573,Small Things
573,Empty
573,Amber
573,The Wind
575,Wasting Time
575,Glory
575,Nightcall
575,Keep It Healthy
576,One Dance
576,This Is What You Came For
577,Under The Bridge
577,Meet Virginia
577,Drive
578,Sultans Of Swing
579,Bones
579,Middle Distance Runner
579,In Dreams
580,Almost Lover
580,Supernatural
580,Turn
580,last salutation
580,Falling Slowly
581,I And Love And You
581,Just Apathy
581,Green Eyes
581,Skinny Love
581,Stubborn Love
582,Jump Around
582,Regulate
582,In Da Club
583,Japanese Denim
584,You Was Right
584,Money Longer
584,No Flockin
584,Skrt
585,Overtime
585,bellyache
585,Perfect
585,rockstar
585,Peace Of Mind
586,Jingle Bell Rock
586,White Christmas
587,One Dance
587,Never Forget You
587,Never Be Like You
587,No Money
588,Cardiac Arrest
588,Talk Is Cheap
588,Recover
588,Budapest
588,Gooey
589,Beauty
589,These Are The Times
589,You
590,Grand Piano
590,All Things Go
590,Saint Pablo
590,goosebumps
591,Down In The Willow Garden
591,In a City Without Seasons
592,Know Yourself
592,Crew Love
592,Started From the Bottom
592,Legend
592,Up All Night
593,Electric Feel
593,Dela
593,Safe And Sound
593,Daylight
595,Crash into Me
595,Ants Marching
595,Crush
595,Satellite
595,Why I Am
596,Sunflower
596,Halo
596,After is Always Before
596,Open
596,Light Between the Trees
597,Because the Night
597,Thunder Road
597,Carolina In My Mind
598,All Night
598,Carolina
598,Feels
598,Moonlight
598,Location
599,Hooked on a Feeling
599,More Than a Feeling
600,Wyclef Jean
600,Myself
600,Still Think About You
600,Low Life
601,Not Used To It
601,Scared to Be Lonely
601,So Good
601,Trouble
602,Fire And Rain
602,Do You Know Me
602,All We Ever Do Is Say Goodbye
603,Polish Girl
603,Firestone
603,Ceremony
604,Focus
604,Back It Up
605,Sweet Creature
605,Ophelia
605,Georgia
606,Layback
606,Lullaby
606,Lucky I Got What I Want
607,Banana Pancakes
607,Pretty Brown Eyes
607,Ayy Ladies
608,Here For You
608,Here For You
609,Hey Joe
609,Little Wing
610,Rock On
610,I Feel the Earth Move
610,Home Again
610,Beautiful
611,FU
611,Drive
611,Wrecking Ball
611,Do My Thang
611,It Takes Two
612,Your Shirt
612,Now Or Never
614,Come Get Her
614,Fuck It
614,Might Not
615,Memo
615,Your Number
615,No Shopping
616,King Kunta
617,Weight in Gold
617,Lush Life
617,Hollow
618,Fast Car
618,Love
618,Dust in the Wind
619,Walked In
619,Kiss It Better
619,Woo
620,Out Of My System
620,Not Going Home
620,Missing Home
621,Reptilia
621,Machu Picchu
621,Under Cover of Darkness
621,Last Nite
621,We Must Be Killers
622,Take It All Away
622,Metropolis
622,Silhouette
622,Gold
623,Gold
623,MY PYT
624,All Over Me
624,Redneck Yacht Club
624,Barefoot Blue Jean Night
624,American Kids
624,Bar at the End of the World
625,Kiss Me
625,There She Goes
625,You Get What You Give
626,I Love Your Presence
626,Closer
626,Draw Near
626,You Know Me
626,Fall Afresh
627,Thunder
627,Location
628,Part Of Your World
628,Missed Calls
628,Apologize
628,Thinkin Bout You
629,Bleed It Out
629,Dreams
629,Go Flex
629,Cyclone
630,24K Magic
630,Summer
630,I Feel It Coming
631,War of Change
631,Courtesy Call
631,Feel Good Inc
631,Clint Eastwood
631,Better Days
632,Fly Down
633,Girls Just Want to Have Fun
633,Tell It to My Heart
633,Spring Love
633,Never Gonna Give You Up
633,You Spin Me Right Round
634,Tu Pun Pun
634,Ghetto Red Hot
634,Don Dada
634,Dem No Worry We
636,Greatest Love Story
636,First Try
636,Right Girl Wrong Time
637,The Best Day
637,Ride Wit Me
637,Fell In the Sun
638,Another Day in Paradise
638,High And Low
639,London Calling
640,The Wild Life
640,Radioactive Swimming Pools
641,Redbone
641,Sober
642,Closer
642,Say It
642,Toothbrush
644,Billie Jean
644,Come Together
644,Drive My Car
644,Happy Together
644,I Want to Hold Your Hand
645,Dream Girl
645,Water
645,Real Diamonds
645,Frozen Water
646,Want You Back
646,When The Tequila Runs Out
647,Heart Attack
647,Replay
647,Grenade
647,Give Me Everything
647,Promiscuous
648,Cheap Thrills
648,Close
649,I Love Every Little Thing About You
649,At Last
649,We Can Work It Out
650,Chandelier
650,Trembling Hands
650,According To You
650,Clarity
650,Problem
651,Koto
651,Sun Models
651,White Lies
651,Able to See Me
652,The Famm
652,Fully Focused
653,Sutphin Boulevard
653,After the Disco
654,Applause
655,Breathe Me
655,The A Team
655,Love Is A Losing Game
655,Wish You Were Here
655,All I Want
656,Feeling Myself
656,Favorite
656,Anaconda
656,Big Daddy
656,Win Again
657,Thinking Out Loud
657,Take Me To Church
658,One Touch
658,beibs in the trap
659,Hourglass
659,Another Nail In My Heart
659,New Sensation
659,You Might Think
660,With You
660,Hype
660,Controlla
660,One Dance
660,Childs Play
661,All That Matters
661,Liquor
661,oui
661,Exchange
662,Dream On
663,Tunnel Vision
663,Mask Off
663,Otis
663,Thug Life
664,Flashing Lights
664,Love Lockdown
665,All I Want for Christmas Is You
666,Bright Lights and Cityscapes
666,Gravity
666,Fast Car
666,Falling in Love at a Coffee Shop
666,Esmerelda
667,Million Reasons
667,Down
667,I Feel It Coming
668,This Is What You Came For
668,Something Just Like This
669,The State Of Massachusetts
669,Drinking from the Bottle
670,Seven Nation Army
670,Sex And Candy
670,Ooh La
670,Staying Up
670,Hang Me Up To Dry
671,Vanity
671,The Town
671,Studio
671,The Devil Is A Lie
672,Again
672,Warriors
672,Come with Me Now
673,Come On Eileen
673,Donna
674,Dump the Clip
674,California Love
674,Pin the Tail on the Donkey
674,Bring The Noise
675,Stitches
675,Hotline Bling
675,Dessert
675,One Call Away
676,Clean
676,Eventually
676,Only Son
677,Marchin On
677,Bridges
678,Come a Little Closer
678,Spiderhead
678,Come Closer
678,Crystalised
678,Disguise
679,YOUTH
679,Chainsaw
679,Stay Together
679,Bad Liar
679,Introducing Me
680,Missing You
680,The Edge Of Tonight
680,Broken Home
680,The Funeral
681,Passenger Seat
681,New Slang
681,Rivers And Roads
681,The Great Salt Lake
682,Advertising Space
682,Feel
682,Clocks
683,Dark Horse
683,Climax
683,Lemme See
683,You Da One
684,Heartaches and Pain
684,5AM
684,Violins
684,Goodbye My Lover
685,Scared to Be Lonely
685,Party Monster
686,The Curse Of Curves
686,Say You Like Me
686,Must Have Done Something Right
686,Hold My Hand
686,Alive With the Glory of Love
687,Working My Way Back to You
688,If I Should Fall Behind
688,Sweet Pea
688,When You Need Me
688,Teach Your Children
689,A Whole New World
690,Rebel Way
690,Here Comes the King
690,Lighters Up
690,So Long
690,Get Away
691,I Wanna Go
692,The Middle
692,Bad Day
692,Complicated
692,So Yesterday
692,Fly
693,Budding Trees
693,Bonfire Heart
693,Simplify
693,This Is the New Year
693,Just For One Day
694,You Got Me
694,A Long Walk
695,Trap Queen
695,Bandz A Make Her Dance
695,pick up the phone
696,Love Sosa
697,I Will Follow You Into The Dark
697,Sweater Weather
698,Love on the Weekend
698,Sleep On The Floor
698,Cleopatra
698,Toothpaste Kisses
699,The Boy Who Blocked His Own Shot
699,Play Crack The Sky
700,On Everything
700,Candy Paint
700,No Complaints
700,XO TOUR Llif3
701,Die A Happy Man
701,Thinking Out Loud
702,Swang
702,This Could Be Us
702,Again
703,Tiimmy Turner
703,Panda
705,Hold You in My Arms
705,Shelter
705,The Girl
706,You Lied
706,Up Like Trump
706,Red Opps
707,Hall of Fame
707,When I Was Your Man
707,Natalie
708,Magnolia
708,Patient
708,Congratulations
709,Sparks
709,Sweater Weather
709,400 Lux
709,Buzzcut Season
709,A World Alone
710,Good Times
710,Sex And Candy
710,Saint Joe On The School Bus
710,A Cloak Of Elvenkind
710,Ancient Walls Of Flowers
711,Sail
711,Float On
711,Radioactive
711,I Bet My Life
712,BDY ON ME
713,1970
714,Cheap Sunglasses
714,Something That I Want
714,Wrapped Up
714,Sing
715,Love Drunk
715,The Great Escape
715,Forever
715,Umbrella
715,Tattoo
716,Blame
716,Loyal
716,Summer
717,Seal The Deal
717,Riot
717,Hail to the King
717,Undead
718,The Motto
718,Nightmares Of The Bottom
718,Wake Up
719,How to Save a Life
719,Chasing Cars
719,Breakeven
720,Beverly Hills
720,21 Guns
721,Uptown Funk
721,Gold
721,All About That Bass
721,Shake It Off
722,If You Could Hie To Kolob
722,For the Beauty of the Earth
723,I Got You
723,House Of Cards
723,The Tourist
723,Anything But The Truth
723,Gimme All Your Love
724,Ooh La La
724,into the wild
725,Runaway
725,Legend
725,Easy
725,Marvins Room
726,Find Enjoyment
726,A Word Aptly Spoken
726,By Fist And Fury
726,Like a Rolling Stone
727,Tomorrow
727,Wither
727,Is It Too Much To Ask
728,Just an Attraction
729,Such Ease
729,Erase Your Social
730,Side To Side
730,Into You
730,Dangerous Woman
730,Bang Bang
730,Love Me Harder
731,Morning Song
731,Out of Hiding
731,Constant One
732,Tentative
732,Prison Song
733,Heartbeat
733,Fade
733,Drum Machine
734,Always Alright
734,99 Problems
734,Laughter Lines
735,Right Above It
735,Mercy
735,Rack City
735,Wild Boy
736,Treasure Chest
736,Banana Pancakes
736,All For You
736,La Vie En Rose
737,All My Friends
737,Hands To Myself
737,Gonna Love Ya
738,Groovy Tony
739,Go Hard or Go Home
740,Get Your Shine On
740,Hey Pretty Girl
740,Wanted
741,The 1975
741,Love Me
741,A Change Of Heart
742,Golden Age
742,Free Animal
742,Found
742,Still Wild
742,Troubled Love
743,Viva La Vida
743,Last Nite
743,Someday
743,Somebody Told Me
744,One Less Lonely Girl
744,Candy Shop
744,Fergalicious
744,The Real Slim Shady
746,Anomaly
746,Aftergold
747,Weight in Gold
747,The Morning
747,Exchange
747,Say It
748,Losin Control
748,Losing Sleep
749,Antidote
749,Black Beatles
749,Minnesota
749,Money Longer
750,Feel Invincible
750,Flexicution
751,DJ Turn It Up
751,Till It Hurts
751,Slow Down
752,On My Mind
752,All Day
752,Angel
752,Crazy But True
753,Elastic Heart
753,Chandelier
753,Uptown Funk
753,Love Is an Open Door
753,Clap Snap
754,Glad You Came
754,First
754,Pompeii
754,Tear In My Heart
755,Let It Happen
755,Walking On A Dream
755,Gooey
755,Midnight City
755,The Less I Know The Better
756,Blessings
756,All Your Fault
756,All Me
757,oui
757,Elephant Woman
757,Uncast Shadow of a Southern Myth
757,As It Is
758,And If My Heart Should Somehow Stop
758,Trouble
758,Open
758,Forests
758,Ordinary Human
759,Plateau
759,All I Want
759,Wilkins
759,Sadness Is Taking Over
759,Broken
760,Mirrorage
760,Home
760,On Melancholy Hill
760,Apply
760,Animals
761,Nobody To Love
761,Kiss Me
761,Stay
762,Burn
762,They Like
762,Loud
763,Bring Me Down
763,Ready or Not
763,We Gonna Make It
764,Get Up Offa That Thing
765,Searching
766,Like a Stone
766,Smells Like Teen Spirit
766,Show Me How to Live
766,Everlong
767,Caught Out There
768,I Want a House
768,Cigarettes And Coffee
769,Money Baby
769,Colt 45
769,Fuck Her Brains Out
770,Cruel
770,Last Night
770,Hope
770,Your Song
770,Play It Again
771,Coming Home
771,Made For You
772,Supermarket Flowers
772,The Night We Met
772,Waving Through A Window
773,Memo
773,With Them
773,Check
774,Edge of Desire
774,Fast Car
774,Jekyll and Hyde
775,Let Me Explain
775,Thinkin Bout You
775,Exchange
775,Right My Wrongs
775,Breaking My Heart
776,Animal I Have Become
776,What I Got
776,Bad Romance
776,Faithfully
776,Iris
777,Consuela
778,So Good
778,Whole Wide World
778,Lost In The Light
778,Never Far Away
779,Whore
779,Sick Like Me
779,Blood
779,Adrenalize
779,Dirty Pretty
780,Buckets of Rain
780,Hands Down
780,No More Parties In LA
781,Chainsaw
781,Let It Rock
781,Envy
781,Up In The Air
782,Poison Ivy
782,Kiss Them For Me
782,Cities In Dust
783,Koyaanisqatsi
784,Shore Thing
784,Barefoot Blue Jean Night
784,Anywhere With You
784,Somewhere With You
785,Diane Young
785,This Is What You Came For
785,Arabella
785,All Apologies
786,Birthday Sex
787,Jealous
787,Beneath Your Beautiful
787,Easy
787,Love Galore
788,Rhinestone Cowboy
788,Philadelphia Freedom
788,My Eyes Adored You
789,Tomorrow Comes Today
789,Clint Eastwood
789,Rock the House
789,Feel Good Inc
790,La rebelion
790,Que Locura Enamorarme De Ti
791,The Girl
791,When You Love Someone
791,Give Me Love
791,Not Over You
792,Never Forget You
792,Temple
792,Somebody
793,Drank In My Cup
793,Sleepless
793,Internet Killed the Video Star
793,Electric Feel
794,Waves
794,Zeus
794,Tunnel Vision
795,Guilty Pleasure
795,Someone New
795,Beat Of My Drum
796,Overwhelming
796,Hallelujah
796,BedRock
797,Redneck Woman
797,Here for the Party
797,Buy Me A Boat
798,PRBLMS
798,Water
798,Bounce Back
799,Pipe It Up
799,Mask Off
799,pick up the phone
799,We Dem Boyz
800,Indian Summer
800,Once In a While
800,Candyman
800,Close
801,Boogie Man
801,Lazaretto
801,Fairytale
801,Midnight on the Run
802,Eye of the Tiger
802,Dare
802,Til All Are One
803,Good Feeling
803,Scream
803,We Found Love
804,Sugar
804,Safety Dance
804,Torero
805,Time For That
805,Really Really
805,Uber Everywhere
805,Panda
805,Pop Style
806,Kiss Me Thru The Phone
806,Best I Ever Had
806,Down On Me
806,BedRock
807,Goodnight Moon
807,Gravity
808,I Would Like
808,Light
808,The Greatest
809,Kiss Me Thru The Phone
810,Te Cambio El Domicilio
811,Overcome
812,Break A Little
812,Mama Say
812,See Through
812,Bibia Be Ye Ye
812,What Time Is It
813,My Little Brown Book
813,Stardust
813,A Nightingale Sang In Berkeley Square
813,Dream A Little Dream Of Me
815,Dance Moves
815,Take It Off
815,Dirty
815,Fall In Love
817,Magic Number
817,From Nowhere
817,Kiara
817,Silver Timothy
817,Return To Maraqopa
818,Early Morning Shakes
818,Stone
819,Everybody Wants To Rule The World
819,Shout
819,Brown Eyed Girl
820,3 Libras
820,Orestes
820,Gravity
820,Change
820,Sleepyhouse
821,I Be On
821,Twist My Fingaz
821,Still Brazy
822,Mamma Knows Best
822,I Miss Her
822,Get Away
822,Say You Love Me
822,Jolene
823,You Was Right
823,Stay
823,Warm Up
824,Genesis
824,1000 Cigarettes
825,We Are Done
825,My House
825,Want to Want Me
826,Circles
826,Fast Car
826,Clarity
827,Same In The End
827,Right Back
827,Garden Grove
828,Beautiful Girls
828,Beautiful Soul
828,Umbrella
828,Dynamite
828,Good Life
829,Once In a While
829,Dreams
830,Gibraltar
830,Lips
830,Oblivion
830,Home
830,Aurora Borealis
831,Uptown Funk
831,Papaoutai
832,Famous
832,Congratulations
832,Deja Vu
832,XO TOUR Llif3
833,Grammys
833,Dojo
833,Day Party
833,100it Racks
834,Adorn
834,All The Time
834,Love On The Brain
834,Kiss It Better
834,Wicked Games
835,Only Thing I Ever Get For Christmas
835,Mistletoe
835,Santa Claus Is Coming To Town
835,Fa La La
836,Say It
836,Closer
837,House Party
837,Leave The Night On
837,Home Alone Tonight
837,Strip It Down
837,Break Up with Him
838,No Such Thing as a Broken Heart
838,Strip That Down
838,History
839,Grace Kelly
839,Lollipop
839,Blame It On The Girls
839,Fireflies
839,The Bird And The Worm
840,Work Song
840,From Eden
840,Flume
840,Skinny Love
841,Your Love Is King
841,I Try
841,Woman
842,Peace Song
842,The Ascension
842,Come Thou Fount
842,Far Kingdom
843,Skinny Love
843,Billie Jean
844,Rise
844,Stronger
844,Hair
844,We Are Who We Are
844,Fighter
845,Kill Em With Kindness
845,La La La
845,One Dance
845,Never Forget You
846,Cool Girl
846,Bonfire
846,Let Me Love You
847,Zombie
848,Thinking Of You
848,Heartbeat
848,Never Say Never
848,Vulnerable
848,Half Alive
849,O Come O Come Emmanuel
849,I Saw Three Ships
849,Only at Christmas Time
850,Concept 1
850,Intro
850,Piano Man
850,Vienna
850,Ghostwriter
851,Swish Swish
851,Africa
851,Down Under
852,Skinny Love
852,Use Somebody
852,Drive
852,Lose It
853,Shut Up and Dance
